171,12,3431,24.573103
172,12,3431,24.500002
173,12,3431,24.427748
174,12,3431,24.356325
175,12,3431,24.285717
176,12,3431,24.215912
177,12,3431,24.146896
178,12,3431,24.078655
179,12,3431,24.011175
180,12,3431,23.944447
181,12,3431,23.878456
182,12,3431,23.813189
183,12,3431,23.748636
184,12,3431,23.684786
185,12,3431,23.621624
186,12,3431,23.559143
187,12,3431,23.49733
188,12,3431,23.436172
189,12,3431,23.375664
190,12,3431,23.315792
191,12,3431,23.256548
192,12,3431,23.19792
193,12,3431,23.139898
194,12,3431,23.082478
195,12,3431,23.025644
196,12,3431,22.96939
197,12,3431,22.913708
198,12,3431,22.85859
199,12,3431,22.804022
200,12,3431,22.750002
201,12,3431,22.69652
202,12,3431,22.643566
203,12,3431,22.591135
204,11,3593,22.534317
205,11,3593,22.47805
206,11,3593,22.422333
207,11,3593,22.367151
208,11,3593,22.312502
209,11,3593,22.258375
210,11,3593,22.204763
211,11,3593,22.15166
212,11,3593,22.099058
213,11,3593,22.046951
214,11,3301,21.995329
215,11,3301,21.94419
216,11,3301,21.89352
217,11,3301,21.84332
218,11,3301,21.793581
219,11,3301,21.744295
220,11,3301,21.695457
221,11,3301,21.64706
222,11,3301,21.599102
223,11,3301,21.55157
224,11,3301,21.504467
225,11,3301,21.45778
226,11,3301,21.411507
227,11,3301,21.36564
228,11,3301,21.320177
229,11,3301,21.275112
230,11,3301,21.230436
231,11,3301,21.18615
232,11,3301,21.142244
233,11,3301,21.098715
234,11,3301,21.055557
235,11,3301,21.012768
236,11,3301,20.97034
237,11,3301,20.928272
238,11,3301,20.886557
239,11,3301,20.84519
240,11,3301,20.804169
241,11,3301,20.763487
242,11,3301,20.723143
243,11,3301,20.68313
244,10,3411,20.639347
245,10,3411,20.59592
246,10,3411,20.552847
247,10,3411,20.510124
248,10,3411,20.467745
249,10,3411,20.425705
250,10,3381,20.384003
251,10,3381,20.342632
252,10,3381,20.30159
253,10,3381,20.260872
254,9,3452,20.216537
255,9,3452,20.17255
256,9,3452,20.128908
257,9,3452,20.085606
258,9,3452,20.042637
259,9,3452,20.000002
260,9,3452,19.957695
261,9,3452,19.91571
262,9,3452,19.874048
263,9,3452,19.8327
264,9,3452,19.791668
265,9,3452,19.750946
266,9,3452,19.710527
267,9,3452,19.670414
268,9,3452,19.630598
269,9,3452,19.59108
270,9,3452,19.551853
271,9,3452,19.512917
272,9,3452,19.474266
273,9,3452,19.4359
274,9,3452,19.397812
275,9,3452,19.360003
276,9,3452,19.322466
277,9,3452,19.2852
278,9,3346,19.248203
279,9,3346,19.211472
280,9,3329,19.175001
281,9,3329,19.138792
282,9,3329,19.102839
283,9,3329,19.067139
284,9,3329,19.03169
285,9,3329,18.99649
286,9,3329,18.961538
287,9,3329,18.926828
288,9,3329,18.892359
289,9,3329,18.85813
290,9,3329,18.824137
291,9,3329,18.790377
292,9,3329,18.756847
293,9,3329,18.723547
294,9,3329,18.690474
295,9,3329,18.657623
296,9,3329,18.624996
297,9,3329,18.592588
298,9,3329,18.560398
299,9,3329,18.528423
300,9,3329,18.496662
301,9,3329,18.46511
302,9,3329,18.43377
303,7,3455,18.396034
304,7,3455,18.358547
305,7,3455,18.321306
306,7,3455,18.28431
307,7,3455,18.247553
308,7,3455,18.211035
309,7,3455,18.174753
310,7,3455,18.138704
311,7,3455,18.10289
312,7,3455,18.067305
313,7,3455,18.031946
314,7,3455,17.996813
315,7,3455,17.9619
316,7,3455,17.92721
317,7,3455,17.89274
318,7,3455,17.858486
319,7,3455,17.824448
320,7,3455,17.790623
321,7,3455,17.757006
322,7,3455,17.7236
323,7,3455,17.690401
324,7,3455,17.657406
325,7,3455,17.624615
326,7,3455,17.592024
327,7,3455,17.559633
328,7,3455,17.52744
329,7,3455,17.495441
330,7,3455,17.463636
331,7,3455,17.432024
332,7,3455,17.400602
333,7,3455,17.36937
334,7,3455,17.338324
335,7,3455,17.307463
336,7,3443,17.276785
337,7,3443,17.24629
338,7,3443,17.215977
